brackets,title
"(IV, vi, 142-143)",Must We Mean What We Say?
"(IV, vi, 137-140)",Must We Mean What We Say?
"(IV,vi, 141-151; 172-174)",Must We Mean What We Say?
"(IV, vi, 178-179)",Must We Mean What We Say?
"(Lear exits from this scene running. From what? From ""A Gentleman, with Attendants."" His first words to them are: ""No rescue? What! A prisoner?"" But those questions had interrupted the Gentleman's opening words to him, ""Your most dear daughter-"". Lear runs not because in his madness he cannot distinguish friends from enemies but because he knows that recognition of himself is imminent. Even madness is no rescue.)",Must We Mean What We Say?
"(Against this, ""take my eyes"" strikes psychotic power.)",Must We Mean What We Say?
"(Ill, vii, 92-93)",Must We Mean What We Say?
"(Her husband, for example, does not: ""Turn out that eyeless villain."")",Must We Mean What We Say?
"(But he could still let his father know. Anyway, he .does tell this father before he goes to challenge Edmund.)",Must We Mean What We Say?
(This seems to me psychologically fantastic; it suggests that the first thing which occurs to Edgar on seeing his father blinded is to exact some further punishment. Or else it makes Edgar into a monster of righteousness; whereas he is merely self-righteous.),Must We Mean What We Say?
(But revealing himself would seem the surest and most immediate way to do that.),Must We Mean What We Say?
"(IV, i, 21-24)",Must We Mean What We Say?
"(V, iii, 192-193)",Must We Mean What We Say?
"(IV, vi, 134-135)",Must We Mean What We Say?
"(IV, vi, 139)",Must We Mean What We Say?
"(1, i, 76-78)",Must We Mean What We Say?
"(Lear's ambiguity here, wanting at once to open and to close her mouth, further shows the ordinariness of the scene, its verisimilitude to common parental love, swinging between absorption and rejection of its offspring, between encouragement to a rebellion they failed to make, and punishment for it.)",Must We Mean What We Say?
"(1, i, IOQ-102)",Must We Mean What We Say?
"(This notation of her stature and of the quality of her voice is unique in the play. The idea of a defiant small girl seems grotesque, as an idea of Cordelia.)",Must We Mean What We Say?
"(In the end, he faces what she has done here: ""Upon such sacrifices, my Cordelia. . . ."" Lear cannot, at that late moment, be thinking of prison as a sacrifice. I imagine him there partly remembering this first scene, and the first of Cordelia's sacrifices-of love to convention.)",Must We Mean What We Say?
"(1, i, 218-223)",Must We Mean What We Say?
"(I spoke just now of ""one's"" gratitude and relief toward France. I was remembering my feeling at a production given by students at Berkeley during 1946 in which France-a small part, singled out by Granville-Barker as particularly requiring an actor of authority and distinction-was given his full sensitivity and manliness, a combination notably otherwise absent from the play, as mature womanliness is. The validity of such feelings as touchstones of the accuracy of a reading of the play, and which feelings one is to trust and which not, ought to be discussed problems of criticism.)",Must We Mean What We Say?
(Then what makes a theory convincing?),Must We Mean What We Say?
"(Then what makes action bearable, or comprehensible?)",Must We Mean What We Say?
(cp: Christ died to save sinners),Must We Mean What We Say?
"(cp: Christ was killed by us, because his news was unendurable)",Must We Mean What We Say?
"(V, iii, 7-8)",Must We Mean What We Say?
"(Neither Lear nor Cordelia, presumably, knows that the soldier in command is Gloucester's son; they feel unknown.)",Must We Mean What We Say?
"(IV, vii, 26-27)",Must We Mean What We Say?
"(V, iii, 243-244)",Must We Mean What We Say?
"(V, iii, 24-25)",Must We Mean What We Say?
(This is why every figure reaching the absolute point of rejection starts becoming a figure of Christ. And perhaps why it is so important to the Christ story that it begins with birth and infancy.),Must We Mean What We Say?
"(Neither Kent nor Cordelia requires tragedy for purification, the one preceding the other transcending personal morality.)",Must We Mean What We Say?
"(This is why, adapting Empson's beautiful and compassionate perception, Lear at this point removes his boots, at home again in the world.)",Must We Mean What We Say?
"(In Montaigne: ""We are, I know not how, double in ourselves, so that what we believe we disbelieve, and cannot rid ourselves of what we condemn."" 12 By the time of Heine's Doppelganger (""Still ist die Nacht ... ""), the self is split from its past and from its own feeling, however intimately present both may be.)",Must We Mean What We Say?
"(Edmund had tossed off a prayer for bastards, and perhaps there is a suggestion that the problem with prayers is not that few are answered but that all are, one way or another.)",Must We Mean What We Say?
"(If this is something we know, it is also something we equally underestimate.)",Must We Mean What We Say?
(And there is always someone who does not-maybe the critic himself won't tomorrow.),Must We Mean What We Say?
